"Video asset ID","Universal video ID","Page ID","Page name",Title,"Duration (sec)","Publish time","Custom labels","Data comment",Date,Impressions,Reach,"3-second video views","1-minute video views","Seconds viewed","Average Seconds viewed","3-Second viewers","1-minute viewers","3-second video views from Boosted posts","3-second video views from Organic posts","Reactions, Comments and Shares",Reactions,Comments,Shares,"1-minute video views from Followers","1-minute video views from Recommendations","1-minute video views from Shares","Seconds viewed from Shares","Seconds viewed from Followers","Seconds viewed from Recommendations","Average Seconds viewed from Recommendations","Average Seconds viewed from Shares","Average Seconds viewed from Followers","Average Seconds viewed from Boosted posts"
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,04/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,04/28/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,04/29/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,04/30/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,05/01/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,05/02/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,05/03/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,05/04/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,05/05/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,05/06/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0
