"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,"3-second video views","1-minute video views","3-Second viewers","1-minute viewers","3-second video views from Boosted posts","3-second video views from Organic posts","1-minute video views from Recommendations","1-minute video views from Shares","1-minute video views from Followers","1-minute video views from Boosted posts","Seconds viewed from Recommendations","Seconds viewed from Shares","Seconds viewed from Followers","Seconds viewed from Boosted posts","Average Seconds viewed from Recommendations","Average Seconds viewed from Shares","Average Seconds viewed from Followers","Average Seconds viewed from Boosted posts","Reactions, Comments and Shares",Reactions,Comments,Shares,"Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions"
1170541895076609,100063624278058,"Bidhaan Health & Beauty","𝐌𝐮𝐝𝐧𝐚𝐚𝐧𝐭𝐞𝐞𝐧𝐮 𝐰𝐚𝐚 𝐜𝐚𝐚𝐟𝐢𝐦𝐚𝐚𝐝𝐤𝐚 𝐦𝐚𝐪𝐚𝐚𝐫𝐤𝐚𝐚𝐠𝐚.
𝑫𝒓 𝑵𝒂𝒔𝒊𝒊𝒃

#Bidhaan_Health_Beuaty
#Best_Skin_Care 
#Xarunta_Taleex",,0,"02/25/2025 23:18",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0xF66QH32gRrBPT5tRgPgmNrqdgTVcW8KorC9bMC5Ru2i5Y31wKNSBrk7P4TC313ql,0,0,Photos,,,,,02/01/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1170541895076609,100063624278058,"Bidhaan Health & Beauty","𝐌𝐮𝐝𝐧𝐚𝐚𝐧𝐭𝐞𝐞𝐧𝐮 𝐰𝐚𝐚 𝐜𝐚𝐚𝐟𝐢𝐦𝐚𝐚𝐝𝐤𝐚 𝐦𝐚𝐪𝐚𝐚𝐫𝐤𝐚𝐚𝐠𝐚.
𝑫𝒓 𝑵𝒂𝒔𝒊𝒊𝒃

#Bidhaan_Health_Beuaty
#Best_Skin_Care 
#Xarunta_Taleex",,0,"02/25/2025 23:18",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0xF66QH32gRrBPT5tRgPgmNrqdgTVcW8KorC9bMC5Ru2i5Y31wKNSBrk7P4TC313ql,0,0,Photos,,,,,02/02/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1170541895076609,100063624278058,"Bidhaan Health & Beauty","𝐌𝐮𝐝𝐧𝐚𝐚𝐧𝐭𝐞𝐞𝐧𝐮 𝐰𝐚𝐚 𝐜𝐚𝐚𝐟𝐢𝐦𝐚𝐚𝐝𝐤𝐚 𝐦𝐚𝐪𝐚𝐚𝐫𝐤𝐚𝐚𝐠𝐚.
𝑫𝒓 𝑵𝒂𝒔𝒊𝒊𝒃

#Bidhaan_Health_Beuaty
#Best_Skin_Care 
#Xarunta_Taleex",,0,"02/25/2025 23:18",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0xF66QH32gRrBPT5tRgPgmNrqdgTVcW8KorC9bMC5Ru2i5Y31wKNSBrk7P4TC313ql,0,0,Photos,,,,,02/03/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1170541895076609,100063624278058,"Bidhaan Health & Beauty","𝐌𝐮𝐝𝐧𝐚𝐚𝐧𝐭𝐞𝐞𝐧𝐮 𝐰𝐚𝐚 𝐜𝐚𝐚𝐟𝐢𝐦𝐚𝐚𝐝𝐤𝐚 𝐦𝐚𝐪𝐚𝐚𝐫𝐤𝐚𝐚𝐠𝐚.
𝑫𝒓 𝑵𝒂𝒔𝒊𝒊𝒃

#Bidhaan_Health_Beuaty
#Best_Skin_Care 
#Xarunta_Taleex",,0,"02/25/2025 23:18",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0xF66QH32gRrBPT5tRgPgmNrqdgTVcW8KorC9bMC5Ru2i5Y31wKNSBrk7P4TC313ql,0,0,Photos,,,,,02/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1170541895076609,100063624278058,"Bidhaan Health & Beauty","𝐌𝐮𝐝𝐧𝐚𝐚𝐧𝐭𝐞𝐞𝐧𝐮 𝐰𝐚𝐚 𝐜𝐚𝐚𝐟𝐢𝐦𝐚𝐚𝐝𝐤𝐚 𝐦𝐚𝐪𝐚𝐚𝐫𝐤𝐚𝐚𝐠𝐚.
𝑫𝒓 𝑵𝒂𝒔𝒊𝒊𝒃

#Bidhaan_Health_Beuaty
#Best_Skin_Care 
#Xarunta_Taleex",,0,"02/25/2025 23:18",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0xF66QH32gRrBPT5tRgPgmNrqdgTVcW8KorC9bMC5Ru2i5Y31wKNSBrk7P4TC313ql,0,0,Photos,,,,,02/05/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1170541895076609,100063624278058,"Bidhaan Health & Beauty","𝐌𝐮𝐝𝐧𝐚𝐚𝐧𝐭𝐞𝐞𝐧𝐮 𝐰𝐚𝐚 𝐜𝐚𝐚𝐟𝐢𝐦𝐚𝐚𝐝𝐤𝐚 𝐦𝐚𝐪𝐚𝐚𝐫𝐤𝐚𝐚𝐠𝐚.
𝑫𝒓 𝑵𝒂𝒔𝒊𝒊𝒃

#Bidhaan_Health_Beuaty
#Best_Skin_Care 
#Xarunta_Taleex",,0,"02/25/2025 23:18",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0xF66QH32gRrBPT5tRgPgmNrqdgTVcW8KorC9bMC5Ru2i5Y31wKNSBrk7P4TC313ql,0,0,Photos,,,,,02/06/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1170541895076609,100063624278058,"Bidhaan Health & Beauty","𝐌𝐮𝐝𝐧𝐚𝐚𝐧𝐭𝐞𝐞𝐧𝐮 𝐰𝐚𝐚 𝐜𝐚𝐚𝐟𝐢𝐦𝐚𝐚𝐝𝐤𝐚 𝐦𝐚𝐪𝐚𝐚𝐫𝐤𝐚𝐚𝐠𝐚.
𝑫𝒓 𝑵𝒂𝒔𝒊𝒊𝒃

#Bidhaan_Health_Beuaty
#Best_Skin_Care 
#Xarunta_Taleex",,0,"02/25/2025 23:18",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0xF66QH32gRrBPT5tRgPgmNrqdgTVcW8KorC9bMC5Ru2i5Y31wKNSBrk7P4TC313ql,0,0,Photos,,,,,02/07/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1170541895076609,100063624278058,"Bidhaan Health & Beauty","𝐌𝐮𝐝𝐧𝐚𝐚𝐧𝐭𝐞𝐞𝐧𝐮 𝐰𝐚𝐚 𝐜𝐚𝐚𝐟𝐢𝐦𝐚𝐚𝐝𝐤𝐚 𝐦𝐚𝐪𝐚𝐚𝐫𝐤𝐚𝐚𝐠𝐚.
𝑫𝒓 𝑵𝒂𝒔𝒊𝒊𝒃

#Bidhaan_Health_Beuaty
#Best_Skin_Care 
#Xarunta_Taleex",,0,"02/25/2025 23:18",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0xF66QH32gRrBPT5tRgPgmNrqdgTVcW8KorC9bMC5Ru2i5Y31wKNSBrk7P4TC313ql,0,0,Photos,,,,,02/08/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1170541895076609,100063624278058,"Bidhaan Health & Beauty","𝐌𝐮𝐝𝐧𝐚𝐚𝐧𝐭𝐞𝐞𝐧𝐮 𝐰𝐚𝐚 𝐜𝐚𝐚𝐟𝐢𝐦𝐚𝐚𝐝𝐤𝐚 𝐦𝐚𝐪𝐚𝐚𝐫𝐤𝐚𝐚𝐠𝐚.
𝑫𝒓 𝑵𝒂𝒔𝒊𝒊𝒃

#Bidhaan_Health_Beuaty
#Best_Skin_Care 
#Xarunta_Taleex",,0,"02/25/2025 23:18",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0xF66QH32gRrBPT5tRgPgmNrqdgTVcW8KorC9bMC5Ru2i5Y31wKNSBrk7P4TC313ql,0,0,Photos,,,,,02/09/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1170541895076609,100063624278058,"Bidhaan Health & Beauty","𝐌𝐮𝐝𝐧𝐚𝐚𝐧𝐭𝐞𝐞𝐧𝐮 𝐰𝐚𝐚 𝐜𝐚𝐚𝐟𝐢𝐦𝐚𝐚𝐝𝐤𝐚 𝐦𝐚𝐪𝐚𝐚𝐫𝐤𝐚𝐚𝐠𝐚.
𝑫𝒓 𝑵𝒂𝒔𝒊𝒊𝒃

#Bidhaan_Health_Beuaty
#Best_Skin_Care 
#Xarunta_Taleex",,0,"02/25/2025 23:18",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0xF66QH32gRrBPT5tRgPgmNrqdgTVcW8KorC9bMC5Ru2i5Y31wKNSBrk7P4TC313ql,0,0,Photos,,,,,02/10/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
